"","TFs","target","mor","shared_name"
"1231","EGR1","FGF13",0.448002121311929,"EGR1 (interacts with) FGF13"
"1232","EGR1","FGF2",0.250668175286651,"EGR1 (interacts with) FGF2"
"1233","EGR1","FGFR3",0.365794315568746,"EGR1 (interacts with) FGFR3"
"1234","EGR1","FLT1",0.655065263528169,"EGR1 (interacts with) FLT1"
"1235","EGR1","FN1",0.728650245563958,"EGR1 (interacts with) FN1"
"1236","EGR1","FOSL1",0.99916939128627,"EGR1 (interacts with) FOSL1"
"1237","EGR1","GDF15",-0.00595915037446128,"EGR1 (interacts with) GDF15"
"1238","EGR1","GDNF",0.545241006894006,"EGR1 (interacts with) GDNF"
"1239","EGR1","GGPS1",0.288660274831909,"EGR1 (interacts with) GGPS1"
"1240","EGR1","HIF1A",0.950660680395243,"EGR1 (interacts with) HIF1A"
"1241","EGR1","HSD11B2",0.250668175286651,"EGR1 (interacts with) HSD11B2"
"1242","EGR1","HYAL1",0.521237037274053,"EGR1 (interacts with) HYAL1"
"1243","EGR1","IFNG",0.45276651542784,"EGR1 (interacts with) IFNG"
"1244","EGR1","IGF2",-3.38047860227354e-05,"EGR1 (interacts with) IGF2"
"1245","EGR1","IL2",-0.00877218595721624,"EGR1 (interacts with) IL2"
"1246","EGR1","IL2RB",-0.000277593335001309,"EGR1 (interacts with) IL2RB"
"1247","EGR1","IL3",0.431409596956211,"EGR1 (interacts with) IL3"
"1248","EGR1","IL6",0.181312832833039,"EGR1 (interacts with) IL6"
"1249","EGR1","IMPDH2",-2.0643990902952e-07,"EGR1 (interacts with) IMPDH2"
"1250","EGR1","JUN",0.369149343169052,"EGR1 (interacts with) JUN"
"1251","EGR1","KCNH8",0.572613142792351,"EGR1 (interacts with) KCNH8"
"1252","EGR1","LDLR",-0.000841109298423318,"EGR1 (interacts with) LDLR"
"1253","EGR1","LHB",-1.38949166838513e-06,"EGR1 (interacts with) LHB"
"1254","EGR1","LMTK2",0.211985208562288,"EGR1 (interacts with) LMTK2"
"1255","EGR1","LTB",0.850826724762861,"EGR1 (interacts with) LTB"
"1256","EGR1","MMP14",0.584398883083525,"EGR1 (interacts with) MMP14"
"1257","EGR1","MYB",-3.63919466035972e-05,"EGR1 (interacts with) MYB"
"1258","EGR1","MYC",0.237286353524571,"EGR1 (interacts with) MYC"
"1259","EGR1","NAB2",0.47070663700826,"EGR1 (interacts with) NAB2"
"1260","EGR1","NFKB1",-2.9958966459272e-07,"EGR1 (interacts with) NFKB1"
"1261","EGR1","PCSK2",-0.229073602746635,"EGR1 (interacts with) PCSK2"
"1262","EGR1","PDGFA",0.179152969154959,"EGR1 (interacts with) PDGFA"
"1263","EGR1","PDGFB",-3.82216879055866e-05,"EGR1 (interacts with) PDGFB"
"1264","EGR1","PDGFC",0.381556404960382,"EGR1 (interacts with) PDGFC"
"1265","EGR1","PLAU",0.48271554947802,"EGR1 (interacts with) PLAU"
"1266","EGR1","PLAUR",0.701766201302336,"EGR1 (interacts with) PLAUR"
"1267","EGR1","POR",-0.000183828906535121,"EGR1 (interacts with) POR"
"1268","EGR1","PPARG",0.948629170944905,"EGR1 (interacts with) PPARG"
"1269","EGR1","PSEN2",0.871289012618048,"EGR1 (interacts with) PSEN2"
"1270","EGR1","PTEN",-1.28013658856236e-06,"EGR1 (interacts with) PTEN"
"1271","EGR1","PTGES",-1.50200978576935e-07,"EGR1 (interacts with) PTGES"
"1272","EGR1","PTGS2",0.836287766036807,"EGR1 (interacts with) PTGS2"
"1273","EGR1","PTP4A1",0.604226907593316,"EGR1 (interacts with) PTP4A1"
"1274","EGR1","RBL2",0.821428209747927,"EGR1 (interacts with) RBL2"
"1275","EGR1","RELA",-0.0123239005090296,"EGR1 (interacts with) RELA"
"1276","EGR1","RET",0.455152149388231,"EGR1 (interacts with) RET"
"1277","EGR1","SERPINE1",0.975134586055053,"EGR1 (interacts with) SERPINE1"
"1278","EGR1","SLC1A4",0.848905232729776,"EGR1 (interacts with) SLC1A4"
"1279","EGR1","SLC4A2",0.904520887034306,"EGR1 (interacts with) SLC4A2"
"1280","EGR1","SLC5A5",-0.873028891788452,"EGR1 (interacts with) SLC5A5"
"1281","EGR1","SLC9A3",0.920905326773032,"EGR1 (interacts with) SLC9A3"
"1282","EGR1","SOD1",0.869004953523441,"EGR1 (interacts with) SOD1"
"1283","EGR1","SOS1",-2.67261114726451e-07,"EGR1 (interacts with) SOS1"
"1284","EGR1","SPP1",0.366911247650773,"EGR1 (interacts with) SPP1"
"1285","EGR1","SPRY1",0.351407183011135,"EGR1 (interacts with) SPRY1"
"1286","EGR1","STIM1",0.323434241275356,"EGR1 (interacts with) STIM1"
"1287","EGR1","STMN1",0.962983754861743,"EGR1 (interacts with) STMN1"
"1288","EGR1","SYN1",0.76127235632857,"EGR1 (interacts with) SYN1"
"1289","EGR1","SYN2",0.389533463094669,"EGR1 (interacts with) SYN2"
"1290","EGR1","TBXA2R",0.772718582223128,"EGR1 (interacts with) TBXA2R"
"1291","EGR1","TCF4",0.308854616430718,"EGR1 (interacts with) TCF4"
"1292","EGR1","TFPI2",0.52003393374997,"EGR1 (interacts with) TFPI2"
"1293","EGR1","TGFB1",-0.000236677540406996,"EGR1 (interacts with) TGFB1"
"1294","EGR1","TGFBR2",-2.9958966459272e-07,"EGR1 (interacts with) TGFBR2"
"1295","EGR1","TH",-9.2044748888634e-07,"EGR1 (interacts with) TH"
"1296","EGR1","THBS1",-8.24026142849976e-07,"EGR1 (interacts with) THBS1"
"1297","EGR1","TIMP2",-0.135407339337364,"EGR1 (interacts with) TIMP2"
"1298","EGR1","TIMP3",-9.13944469533387e-08,"EGR1 (interacts with) TIMP3"
"1299","EGR1","TMPO",0.81250015296129,"EGR1 (interacts with) TMPO"
"1300","EGR1","TNF",-0.000841109298423318,"EGR1 (interacts with) TNF"
"1301","EGR1","TOE1",-0.00143505663029136,"EGR1 (interacts with) TOE1"
"1302","EGR1","TP53",-0.0399122830628454,"EGR1 (interacts with) TP53"
"1303","EGR1","TP73",0.309884193455407,"EGR1 (interacts with) TP73"
"1304","EGR1","TPO",0.911391332852356,"EGR1 (interacts with) TPO"
"1305","EGR1","UBE2S",-2.12467426960081e-07,"EGR1 (interacts with) UBE2S"
"1306","EGR1","VAMP2",-6.52068515047723e-06,"EGR1 (interacts with) VAMP2"
"1307","EGR1","VEGFA",-0.0191519603230879,"EGR1 (interacts with) VEGFA"
"1308","EGR1","WNT4",-8.8967418689063e-06,"EGR1 (interacts with) WNT4"
"1309","EGR1","WT1",0.36356473127025,"EGR1 (interacts with) WT1"
"1310","ELK1","ACTA2",0.853986818083193,"ELK1 (interacts with) ACTA2"
"1311","ELK1","CDKN1B",0.317142551815217,"ELK1 (interacts with) CDKN1B"
"1312","ELK1","CITED2",0.973474227460456,"ELK1 (interacts with) CITED2"
"1313","ELK1","DDIT4",-0.00509215877767333,"ELK1 (interacts with) DDIT4"
"1314","ELK1","EGR1",-5.12095945236476e-05,"ELK1 (interacts with) EGR1"
"1315","ELK1","ERBB2",-0.543712388659212,"ELK1 (interacts with) ERBB2"
"1316","ELK1","F2",-0.00041629292720551,"ELK1 (interacts with) F2"
"1317","ELK1","FOS",0.410308655240299,"ELK1 (interacts with) FOS"
"1318","ELK1","FOSL1",0.197749682446732,"ELK1 (interacts with) FOSL1"
"1319","ELK1","FUT4",0.760376602994858,"ELK1 (interacts with) FUT4"
"1320","ELK1","IER2",0.193921320215036,"ELK1 (interacts with) IER2"
"1321","ELK1","JUNB",0.283733019615526,"ELK1 (interacts with) JUNB"
"1322","ELK1","LY96",-0.131696585294443,"ELK1 (interacts with) LY96"
"1323","ELK1","MCL1",0.387248101500038,"ELK1 (interacts with) MCL1"
"1324","ELK1","MDM4",0.770109998435333,"ELK1 (interacts with) MDM4"
"1325","ELK1","MMP13",0.991339382803166,"ELK1 (interacts with) MMP13"
"1326","ELK1","MYLK",0.850188352736349,"ELK1 (interacts with) MYLK"
"1327","ELK1","NR1H2",0.722801311165472,"ELK1 (interacts with) NR1H2"
"1328","ELK1","NR4A1",-1.87350179237558e-06,"ELK1 (interacts with) NR4A1"
"1329","ELK1","PDGFB",-0.626746630053941,"ELK1 (interacts with) PDGFB"
"1330","ELK1","PRKCA",-0.0165613861251177,"ELK1 (interacts with) PRKCA"
"1331","ELK1","PSEN1",-8.36674053821185e-08,"ELK1 (interacts with) PSEN1"
"1332","ELK1","PTPRZ1",0.356910904725017,"ELK1 (interacts with) PTPRZ1"
"1333","ELK1","SLU7",0.468308859327725,"ELK1 (interacts with) SLU7"
"1334","ELK1","SOD1",0.991490910157538,"ELK1 (interacts with) SOD1"
"1335","ELK1","SRF",0.932869623707891,"ELK1 (interacts with) SRF"
"1336","ELK1","TAGLN",-1.7695974793124e-05,"ELK1 (interacts with) TAGLN"
"1337","ELK1","TBP",0.977813730038236,"ELK1 (interacts with) TBP"
"1338","ELK1","TLR9",-0.000916992803756572,"ELK1 (interacts with) TLR9"
"1339","ELK1","TNF",0.798507545965228,"ELK1 (interacts with) TNF"
"1340","ELK1","VIL1",0.887411009748561,"ELK1 (interacts with) VIL1"
"1341","EPAS1","ADORA2A",0.52003393374997,"EPAS1 (interacts with) ADORA2A"
"1342","EPAS1","BHLHE40",-0.37314148362057,"EPAS1 (interacts with) BHLHE40"
"1343","EPAS1","CA9",0.474306037778457,"EPAS1 (interacts with) CA9"
"1344","EPAS1","EGLN3",0.516423603769385,"EPAS1 (interacts with) EGLN3"
"1345","EPAS1","EPO",0.968872490029047,"EPAS1 (interacts with) EPO"
"1346","EPAS1","FLT1",0.747609480095138,"EPAS1 (interacts with) FLT1"
"1347","EPAS1","PDGFB",0.837652640954363,"EPAS1 (interacts with) PDGFB"
"1348","EPAS1","POU5F1",0.929526085367973,"EPAS1 (interacts with) POU5F1"
"1349","EPAS1","SERPINE1",-0.000332657773823245,"EPAS1 (interacts with) SERPINE1"
"1350","EPAS1","SLC11A2",0.961412538455869,"EPAS1 (interacts with) SLC11A2"
"1351","EPAS1","SPHK1",-8.01498272214477e-07,"EPAS1 (interacts with) SPHK1"
"1352","EPAS1","TERT",-0.004259287995338,"EPAS1 (interacts with) TERT"
"1353","EPAS1","VEGFA",0.552411311180449,"EPAS1 (interacts with) VEGFA"
"1354","ERG","CDH5",0.745751355653826,"ERG (interacts with) CDH5"
"1355","ERG","ENG",0.999788457451914,"ERG (interacts with) ENG"
"1356","ERG","FGF2",0.943503667403146,"ERG (interacts with) FGF2"
"1357","ERG","HMOX1",-1.59979447191689e-05,"ERG (interacts with) HMOX1"
"1358","ERG","ICAM1",0.302716280746608,"ERG (interacts with) ICAM1"
"1359","ERG","ICAM2",0.946255133575195,"ERG (interacts with) ICAM2"
"1360","ERG","MMP3",0.98744907673777,"ERG (interacts with) MMP3"
"1361","ERG","MMP9",-0.188524424276395,"ERG (interacts with) MMP9"
"1362","ERG","NOS3",-2.73014760175808e-06,"ERG (interacts with) NOS3"
"1363","ERG","TMPRSS2",0.923141757728153,"ERG (interacts with) TMPRSS2"
"1364","ERG","VIM",-4.06754802099304e-06,"ERG (interacts with) VIM"
"1365","ERG","VWF",0.656162702706521,"ERG (interacts with) VWF"
"1366","ESR1","ABCG2",0.405661419682782,"ESR1 (interacts with) ABCG2"
"1367","ESR1","ADORA1",0.44206057125348,"ESR1 (interacts with) ADORA1"
"1368","ESR1","AKT1",-0.0021791083571444,"ESR1 (interacts with) AKT1"
"1369","ESR1","AKT2",-0.000619990837573723,"ESR1 (interacts with) AKT2"
"1370","ESR1","ANGPTL4",-1.12226862131824e-07,"ESR1 (interacts with) ANGPTL4"
"1371","ESR1","APOA1",0.75404571933143,"ESR1 (interacts with) APOA1"
"1372","ESR1","AR",0.586745897006281,"ESR1 (interacts with) AR"
"1373","ESR1","ARID5B",0.414971994669704,"ESR1 (interacts with) ARID5B"
"1374","ESR1","ATP2B1",0.358016182622273,"ESR1 (interacts with) ATP2B1"
"1375","ESR1","ATP2B2",-2.51941922796107e-06,"ESR1 (interacts with) ATP2B2"
"1376","ESR1","ATP2B4",-0.810465817271511,"ESR1 (interacts with) ATP2B4"
"1377","ESR1","AVP",-9.10749803474556e-05,"ESR1 (interacts with) AVP"
"1378","ESR1","AXIN2",0.894826633454919,"ESR1 (interacts with) AXIN2"
"1379","ESR1","B4GALNT2",-0.000355889705299044,"ESR1 (interacts with) B4GALNT2"
"1380","ESR1","BCL2",-0.268502375263379,"ESR1 (interacts with) BCL2"
"1381","ESR1","BCL9",0.614601493500904,"ESR1 (interacts with) BCL9"
"1382","ESR1","BLM",-7.37445665726827e-07,"ESR1 (interacts with) BLM"
"1383","ESR1","BMP6",-0.0191519603230879,"ESR1 (interacts with) BMP6"
"1384","ESR1","BTG2",0.610001893602398,"ESR1 (interacts with) BTG2"
"1385","ESR1","C3",0.209563297695143,"ESR1 (interacts with) C3"
"1386","ESR1","CAD",0.815511673439317,"ESR1 (interacts with) CAD"
"1387","ESR1","CAPN2",0.206364776678227,"ESR1 (interacts with) CAPN2"
"1388","ESR1","CAV1",-0.700418008410529,"ESR1 (interacts with) CAV1"
"1389","ESR1","CAV2",-0.0037022588039871,"ESR1 (interacts with) CAV2"
"1390","ESR1","CCND1",0.982687979313149,"ESR1 (interacts with) CCND1"
"1391","ESR1","CCT6B",-3.21795493242033e-05,"ESR1 (interacts with) CCT6B"
"1392","ESR1","CD24",0.820696395211052,"ESR1 (interacts with) CD24"
"1393","ESR1","CD86",-6.51915205198546e-05,"ESR1 (interacts with) CD86"
"1394","ESR1","CDH1",0.599587421193528,"ESR1 (interacts with) CDH1"
"1395","ESR1","CDKN1A",-1.54948958546331e-06,"ESR1 (interacts with) CDKN1A"
"1396","ESR1","CDKN1B",0.898145612267878,"ESR1 (interacts with) CDKN1B"
"1397","ESR1","CEACAM3",0.277886164142396,"ESR1 (interacts with) CEACAM3"
"1398","ESR1","CEBPB",-0.000662100949099116,"ESR1 (interacts with) CEBPB"
"1399","ESR1","CHAT",0.200851768181055,"ESR1 (interacts with) CHAT"
"1400","ESR1","CLDN4",-0.0184714786534993,"ESR1 (interacts with) CLDN4"
"1401","ESR1","CRH",0.216065557827299,"ESR1 (interacts with) CRH"
"1402","ESR1","CRHBP",0.195446103452073,"ESR1 (interacts with) CRHBP"
"1403","ESR1","CRYZ",-2.32449817278924e-06,"ESR1 (interacts with) CRYZ"
"1404","ESR1","CTNNB1",-0.705631616715021,"ESR1 (interacts with) CTNNB1"
"1405","ESR1","CTSD",-0.155147539452882,"ESR1 (interacts with) CTSD"
"1406","ESR1","CXCL12",0.838331819945105,"ESR1 (interacts with) CXCL12"
"1407","ESR1","CYP19A1",0.938539696152354,"ESR1 (interacts with) CYP19A1"
"1408","ESR1","CYP1A1",0.258001271011601,"ESR1 (interacts with) CYP1A1"
"1409","ESR1","CYP1B1",-1.30614654245285e-05,"ESR1 (interacts with) CYP1B1"
"1410","ESR1","CYP2C19",-0.940822466577075,"ESR1 (interacts with) CYP2C19"
"1411","ESR1","E2F1",0.246153998012638,"ESR1 (interacts with) E2F1"
"1412","ESR1","EBAG9",0.721819402446401,"ESR1 (interacts with) EBAG9"
"1413","ESR1","EDN3",0.769236077677488,"ESR1 (interacts with) EDN3"
"1414","ESR1","EGF",0.940921619510452,"ESR1 (interacts with) EGF"
"1415","ESR1","EGFR",0.273069345984477,"ESR1 (interacts with) EGFR"
"1416","ESR1","ERG",-0.0520668758330744,"ESR1 (interacts with) ERG"
"1417","ESR1","ESRRA",-0.0151107827896932,"ESR1 (interacts with) ESRRA"
"1418","ESR1","F12",-0.969248805289391,"ESR1 (interacts with) F12"
"1419","ESR1","FBLN1",0.835602065851625,"ESR1 (interacts with) FBLN1"
"1420","ESR1","FBLN2",0.724759074617336,"ESR1 (interacts with) FBLN2"
"1421","ESR1","FOS",-0.0021345068693586,"ESR1 (interacts with) FOS"
"1422","ESR1","FOSL1",-0.00180762666507342,"ESR1 (interacts with) FOSL1"
"1423","ESR1","FOXC1",-0.000916992803756572,"ESR1 (interacts with) FOXC1"
"1424","ESR1","FOXO1",0.771851252605766,"ESR1 (interacts with) FOXO1"
"1425","ESR1","FOXP1",0.777022184905544,"ESR1 (interacts with) FOXP1"
"1426","ESR1","GADD45G",0.401031025877316,"ESR1 (interacts with) GADD45G"
"1427","ESR1","GREB1",-1.11617633715416e-06,"ESR1 (interacts with) GREB1"
"1428","ESR1","GRIN2D",-0.0399122830628454,"ESR1 (interacts with) GRIN2D"
"1429","ESR1","GSN",-0.838722104230738,"ESR1 (interacts with) GSN"
"1430","ESR1","HOXA10",-0.00116080929207592,"ESR1 (interacts with) HOXA10"
"1431","ESR1","HSPB1",0.312983974774553,"ESR1 (interacts with) HSPB1"
"1432","ESR1","IGF1",-1.11617633715416e-06,"ESR1 (interacts with) IGF1"
"1433","ESR1","IGFBP4",0.939741019246779,"ESR1 (interacts with) IGFBP4"
"1434","ESR1","ITGA2",-0.00619664288613538,"ESR1 (interacts with) ITGA2"
"1435","ESR1","ITGB1",0.218540048763774,"ESR1 (interacts with) ITGB1"
"1436","ESR1","JUN",-0.0153911442969951,"ESR1 (interacts with) JUN"
"1437","ESR1","JUNB",0.499564754369985,"ESR1 (interacts with) JUNB"
"1438","ESR1","KAT2B",0.745751355653826,"ESR1 (interacts with) KAT2B"
"1439","ESR1","KDR",0.871289012618048,"ESR1 (interacts with) KDR"
"1440","ESR1","KRT13",0.756771915553897,"ESR1 (interacts with) KRT13"
"1441","ESR1","KRT15",0.190897972935171,"ESR1 (interacts with) KRT15"
"1442","ESR1","KRT18",0.187909536506417,"ESR1 (interacts with) KRT18"
"1443","ESR1","KRT19",0.884845233456275,"ESR1 (interacts with) KRT19"
"1444","ESR1","KRT37",-5.24659268214726e-05,"ESR1 (interacts with) KRT37"
"1445","ESR1","LGALS8",0.648448429925047,"ESR1 (interacts with) LGALS8"
"1446","ESR1","LTF",0.658352898133287,"ESR1 (interacts with) LTF"
"1447","ESR1","MACROD1",0.788777977963434,"ESR1 (interacts with) MACROD1"
"1448","ESR1","MB",0.221034231939966,"ESR1 (interacts with) MB"
"1449","ESR1","MDM2",0.362452098290325,"ESR1 (interacts with) MDM2"
"1450","ESR1","MICB",0.67350378981182,"ESR1 (interacts with) MICB"
"1451","ESR1","MMP13",-1.22509799312355e-07,"ESR1 (interacts with) MMP13"
"1452","ESR1","MTA3",0.865518046456928,"ESR1 (interacts with) MTA3"
"1453","ESR1","MYB",0.506790941010513,"ESR1 (interacts with) MYB"
"1454","ESR1","MYC",0.311948879207564,"ESR1 (interacts with) MYC"
"1455","ESR1","NBPF1",-7.88737232644225e-08,"ESR1 (interacts with) NBPF1"
"1456","ESR1","NBPF15",-0.10023792560923,"ESR1 (interacts with) NBPF15"
"1457","ESR1","NBPF4",0.255235506190259,"ESR1 (interacts with) NBPF4"
"1458","ESR1","NCOA1",-3.91695071613148e-05,"ESR1 (interacts with) NCOA1"
"1459","ESR1","NCOA3",0.223548087149254,"ESR1 (interacts with) NCOA3"
"1460","ESR1","NEK6",-9.61065399421879e-06,"ESR1 (interacts with) NEK6"
"1461","ESR1","NFIB",0.69971838726981,"ESR1 (interacts with) NFIB"
"1462","ESR1","NID2",0.493544163645128,"ESR1 (interacts with) NID2"
"1463","ESR1","NOL3",-1.09253199888375e-05,"ESR1 (interacts with) NOL3"
"1464","ESR1","NOS3",0.951403849909193,"ESR1 (interacts with) NOS3"
"1465","ESR1","NOTCH2",-0.00111231392316696,"ESR1 (interacts with) NOTCH2"
"1466","ESR1","NQO1",-0.000465320382047962,"ESR1 (interacts with) NQO1"
"1467","ESR1","NR5A2",0.745751355653826,"ESR1 (interacts with) NR5A2"
"1468","ESR1","NRF1",0.585572834808363,"ESR1 (interacts with) NRF1"
"1469","ESR1","OXT",-6.52068515047723e-06,"ESR1 (interacts with) OXT"
"1470","ESR1","PBX1",-3.06298056930273e-05,"ESR1 (interacts with) PBX1"
"1471","ESR1","PELP1",0.187909536506417,"ESR1 (interacts with) PELP1"
"1472","ESR1","PGR",0.966486527951734,"ESR1 (interacts with) PGR"
"1473","ESR1","PLAC1",-5.43188857663931e-06,"ESR1 (interacts with) PLAC1"
"1474","ESR1","PMAIP1",-2.9958966459272e-07,"ESR1 (interacts with) PMAIP1"
"1475","ESR1","POFUT1",-0.00928854414775078,"ESR1 (interacts with) POFUT1"
"1476","ESR1","POR",0.45395905670298,"ESR1 (interacts with) POR"
"1477","ESR1","PPARD",0.779577852185708,"ESR1 (interacts with) PPARD"
"1478","ESR1","PPARG",0.201632765692662,"ESR1 (interacts with) PPARG"
"1479","ESR1","PRL",0.547633078605552,"ESR1 (interacts with) PRL"
"1480","ESR1","PSG1",0.257077242580889,"ESR1 (interacts with) PSG1"
"1481","ESR1","PTMA",0.185691079465598,"ESR1 (interacts with) PTMA"
"1482","ESR1","PTPRG",-7.65783268430896e-08,"ESR1 (interacts with) PTPRG"
"1483","ESR1","RARA",-4.42587313268655e-05,"ESR1 (interacts with) RARA"
"1484","ESR1","REN",-0.0973104905544944,"ESR1 (interacts with) REN"
"1485","ESR1","RET",-5.43188857663931e-06,"ESR1 (interacts with) RET"
"1486","ESR1","RUNX2",0.589089304212277,"ESR1 (interacts with) RUNX2"
"1487","ESR1","SEC61B",-0.000325241946106255,"ESR1 (interacts with) SEC61B"
"1488","ESR1","SERPINB9",-0.000363973249744201,"ESR1 (interacts with) SERPINB9"
"1489","ESR1","SERPINE1",-2.16293684101701e-05,"ESR1 (interacts with) SERPINE1"
"1490","ESR1","SLC8A1",0.354704855089869,"ESR1 (interacts with) SLC8A1"
"1491","ESR1","SLC8A2",0.262652887152769,"ESR1 (interacts with) SLC8A2"
"1492","ESR1","SLC8A3",0.664885371741869,"ESR1 (interacts with) SLC8A3"
"1493","ESR1","SMARCA2",0.552411311180449,"ESR1 (interacts with) SMARCA2"
"1494","ESR1","SOCS3",0.396418200380833,"ESR1 (interacts with) SOCS3"
"1495","ESR1","SP1",0.894826633454919,"ESR1 (interacts with) SP1"
"1496","ESR1","SP3",0.682013641518719,"ESR1 (interacts with) SP3"
"1497","ESR1","SPARC",-5.42451149667276e-07,"ESR1 (interacts with) SPARC"
"1498","ESR1","SPATA2",-0.00273180466455665,"ESR1 (interacts with) SPATA2"
"1499","ESR1","SRC",-0.000619990837573723,"ESR1 (interacts with) SRC"
"1500","ESR1","STAT5A",0.841695218565126,"ESR1 (interacts with) STAT5A"
"1501","ESR1","TAC3",0.691452405977495,"ESR1 (interacts with) TAC3"
"1502","ESR1","TERT",0.908865774203663,"ESR1 (interacts with) TERT"
"1503","ESR1","TFAP2C",0.784629398096822,"ESR1 (interacts with) TFAP2C"
"1504","ESR1","TFF1",0.30475489791461,"ESR1 (interacts with) TFF1"
"1505","ESR1","TGFA",0.498360484054977,"ESR1 (interacts with) TGFA"
"1506","ESR1","TNFRSF11B",-0.000277593335001309,"ESR1 (interacts with) TNFRSF11B"
"1507","ESR1","TNIP1",0.989680754430738,"ESR1 (interacts with) TNIP1"
"1508","ESR1","TP53",-1.46737584825227e-06,"ESR1 (interacts with) TP53"
"1509","ESR1","TRH",0.297652919895167,"ESR1 (interacts with) TRH"
"1510","ESR1","TRIM16",0.952137022581151,"ESR1 (interacts with) TRIM16"
"1511","ESR1","TSC22D3",-7.42476385262045e-06,"ESR1 (interacts with) TSC22D3"
"1512","ESR1","TYMS",0.19240527894296,"ESR1 (interacts with) TYMS"
"1513","ESR1","UGT2B15",0.394118599600807,"ESR1 (interacts with) UGT2B15"
"1514","ESR1","VEGFA",0.405661419682782,"ESR1 (interacts with) VEGFA"
"1515","ESR1","WNT7A",0.570246554311398,"ESR1 (interacts with) WNT7A"
"1516","ESR1","YWHAQ",-0.280387396052887,"ESR1 (interacts with) YWHAQ"
"1517","ESR1","ZFHX3",0.240807597994892,"ESR1 (interacts with) ZFHX3"
"1518","ESR1","ZMYND8",-3.45381887144325e-07,"ESR1 (interacts with) ZMYND8"
"1519","ESR2","CD68",-0.991469031237678,"ESR2 (interacts with) CD68"
"1520","ESR2","COLEC12",0.274989971902673,"ESR2 (interacts with) COLEC12"
"1521","ESR2","CTSD",-0.797551582051022,"ESR2 (interacts with) CTSD"
"1522","ESR2","EBAG9",-1.54624159239138e-07,"ESR2 (interacts with) EBAG9"
"1523","ESR2","FOS",-0.892084877817128,"ESR2 (interacts with) FOS"
"1524","ESR2","IL1RAP",-9.61065399421879e-06,"ESR2 (interacts with) IL1RAP"
"1525","ESR2","JUN",-0.00682988209914226,"ESR2 (interacts with) JUN"
"1526","ESR2","MKNK2",0.9475857923583,"ESR2 (interacts with) MKNK2"
"1527","ESR2","OXT",0.206364776678227,"ESR2 (interacts with) OXT"
"1528","ESR2","PGR",0.796908233925304,"ESR2 (interacts with) PGR"
"1529","ESR2","PTPRC",0.690410864607552,"ESR2 (interacts with) PTPRC"
"1530","ESR2","RARA",0.834224129652201,"ESR2 (interacts with) RARA"
"1531","ESR2","SERPINE1",0.181312832833039,"ESR2 (interacts with) SERPINE1"
"1532","ESR2","TERT",0.551217524541981,"ESR2 (interacts with) TERT"
"1533","ESR2","TFF1",-0.00595915037446128,"ESR2 (interacts with) TFF1"
"1534","ESR2","TGFA",0.892401179613567,"ESR2 (interacts with) TGFA"
"1535","ETS1","ABCB1",0.282753530842799,"ETS1 (interacts with) ABCB1"
"1536","ETS1","ABCC1",0.329789140679445,"ETS1 (interacts with) ABCC1"
"1537","ETS1","ANGPT2",-0.403611722524688,"ETS1 (interacts with) ANGPT2"
"1538","ETS1","ANPEP",-0.0125559861717437,"ETS1 (interacts with) ANPEP"
"1539","ETS1","ASAP1",0.190897972935171,"ETS1 (interacts with) ASAP1"
"1540","ETS1","ATP2A3",-0.00401150728793031,"ETS1 (interacts with) ATP2A3"
"1541","ETS1","ATXN2",-0.124508355752218,"ETS1 (interacts with) ATXN2"
"1542","ETS1","B3GAT3",-1.4172115461165e-07,"ETS1 (interacts with) B3GAT3"
"1543","ETS1","BAX",-0.000788169771888567,"ETS1 (interacts with) BAX"
"1544","ETS1","BCL2",-0.990497986461082,"ETS1 (interacts with) BCL2"
"1545","ETS1","BID",-0.00573023880386563,"ETS1 (interacts with) BID"
"1546","ETS1","BIRC2",0.802466809166205,"ETS1 (interacts with) BIRC2"
"1547","ETS1","BMP4",0.598424938104767,"ETS1 (interacts with) BMP4"
"1548","ETS1","CASP8",0.437319473831392,"ETS1 (interacts with) CASP8"
"1549","ETS1","CCND1",0.996564121979079,"ETS1 (interacts with) CCND1"
"1550","ETS1","CD3D",0.999934448150749,"ETS1 (interacts with) CD3D"
"1551","ETS1","CD4",0.999419100171999,"ETS1 (interacts with) CD4"
"1552","ETS1","CD5",0.219369256041147,"ETS1 (interacts with) CD5"
"1553","ETS1","CD53",0.994827406516812,"ETS1 (interacts with) CD53"
"1554","ETS1","CD6",-0.00983320349983242,"ETS1 (interacts with) CD6"
"1555","ETS1","CD8A",0.99997938734785,"ETS1 (interacts with) CD8A"
"1556","ETS1","CDC37",0.857709429276025,"ETS1 (interacts with) CDC37"
"1557","ETS1","CDH13",-2.0643990902952e-07,"ETS1 (interacts with) CDH13"
"1558","ETS1","CDK11A",0.555989402903132,"ETS1 (interacts with) CDK11A"
"1559","ETS1","CDK4",-0.994070954265915,"ETS1 (interacts with) CDK4"
"1560","ETS1","CDKN1A",0.289651652988581,"ETS1 (interacts with) CDKN1A"
"1561","ETS1","CDKN1B",0.987304866826221,"ETS1 (interacts with) CDKN1B"
"1562","ETS1","CDKN2A",-0.00104317528541118,"ETS1 (interacts with) CDKN2A"
"1563","ETS1","CHUK",0.22863471175231,"ETS1 (interacts with) CHUK"
"1564","ETS1","COL1A1",0.856476947255296,"ETS1 (interacts with) COL1A1"
